,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
951396,735,742,3,975695214,M,25,14,04240,Thinner (1996),Horror|Thriller,False
83988,2634,1610,4,976893170,M,56,1,15701,"Hunt for Red October, The (1990)",Action|Thriller,False
980306,4508,725,3,964988360,M,25,20,15701,"Great White Hype, The (1996)",Comedy,False
418061,1884,1307,4,974695857,M,45,20,93108,When Harry Met Sally... (1989),Comedy|Romance,False
949781,1434,1992,4,974760022,F,1,10,495321,Child's Play 2 (1990),Horror,False
55444,705,3114,4,975547472,M,25,4,48065,Toy Story 2 (1999),Animation|Children's|Comedy,False
307463,5493,2759,2,978641368,M,35,12,96797,Dick (1999),Comedy,False
762513,4591,688,2,964306383,M,25,15,02143,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,False
762800,1571,3422,3,974737872,M,25,20,98033,She's Gotta Have It (1986),Comedy|Romance,False
516095,1137,969,4,982910905,M,18,4,13165,"African Queen, The (1951)",Action|Adventure|Romance|War,False
418720,4506,1307,4,964983225,M,50,16,29464,When Harry Met Sally... (1989),Comedy|Romance,False
460795,731,2161,4,975527781,M,45,3,55410,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
572761,5306,708,3,960939847,F,25,17,92121,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,False
729395,3401,2478,3,967435996,M,35,7,76109,Three Amigos! (1986),Comedy|Western,False
895182,4287,3464,3,965277432,M,25,7,35244,Solar Crisis (1993),Sci-Fi|Thriller,False
838832,3031,3060,4,970355474,M,18,4,48135,"Commitments, The (1991)",Comedy|Drama,False
292540,1260,16,4,977240120,M,25,17,28262,Casino (1995),Drama|Thriller,False
546591,5530,1230,5,959621591,F,18,4,63141,Annie Hall (1977),Comedy|Romance,False
456630,1685,3608,4,974711658,M,35,12,95833,Pee-wee's Big Adventure (1985),Comedy,False
670341,1246,1960,4,976728116,M,18,4,98225,"Last Emperor, The (1987)",Drama|War,False
642152,5963,1206,5,957019781,M,25,15,02140,"Clockwork Orange, A (1971)",Sci-Fi,False
354795,3231,3425,1,968385206,M,25,7,55112,Mo' Better Blues (1990),Drama,False
109192,3718,2858,5,966263876,M,50,17,07728,American Beauty (1999),Comedy|Drama,False
768620,5387,2146,1,961192584,F,25,1,45056,St. Elmo's Fire (1985),Drama|Romance,False
27508,4322,527,5,965248455,F,50,6,75605,Schindler's List (1993),Drama|War,False
216046,844,1036,3,975360122,M,25,0,92121,Die Hard (1988),Action|Thriller,False
351427,1609,474,3,974746434,F,35,9,06830,In the Line of Fire (1993),Action|Thriller,False
138159,5256,593,4,961273079,M,25,16,30269,"Silence of the Lambs, The (1991)",Drama|Thriller,False
467688,5264,1294,5,961180218,M,18,4,15217,M*A*S*H (1970),Comedy|War,False
426624,3842,1256,5,969006354,F,35,16,92054,Duck Soup (1933),Comedy|War,False
644635,4354,1077,5,965191355,M,35,14,78611,Sleeper (1973),Comedy|Sci-Fi,False
228700,3481,1175,5,967080506,M,18,4,94122,Delicatessen (1991),Comedy|Sci-Fi,False
18067,4381,2791,5,965176690,M,25,4,65804,Airplane! (1980),Comedy,False
386267,4510,2324,2,964992745,M,45,7,92503,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,False
855021,3491,2524,4,967068575,M,25,16,28542,"Towering Inferno, The (1974)",Action|Drama,False
667803,4161,1882,2,965341375,M,45,0,90404,Godzilla (1998),Action|Sci-Fi,False
576347,869,3785,4,975279581,M,18,20,92026,Scary Movie (2000),Comedy|Horror,False
283070,528,1500,5,976245981,F,18,17,83843,Grosse Pointe Blank (1997),Comedy|Crime,False
287232,3151,908,4,968915152,F,25,0,92870,North by Northwest (1959),Drama|Thriller,False
228099,1749,2333,3,974843484,M,25,2,10040,Gods and Monsters (1998),Drama,False
57456,1592,608,4,974735282,M,35,7,50111,Fargo (1996),Crime|Drama|Thriller,False
286713,1019,908,5,975009743,M,35,1,60640,North by Northwest (1959),Drama|Thriller,False
268758,5689,2291,2,965177163,M,25,0,84119,Edward Scissorhands (1990),Drama|Romance,False
775638,3526,1457,2,966904570,M,35,2,62263-3004,Fools Rush In (1997),Comedy|Romance,False
807538,3675,3028,3,966362337,M,35,7,06680,"Taming of the Shrew, The (1967)",Comedy,False
986428,3422,3716,1,967362330,M,25,5,43221,Fatal Beauty (1987),Action|Crime,False
454254,515,750,5,976203078,M,25,1,55406,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
903831,3761,2788,3,966092905,M,25,17,27613,And Now for Something Completely Different (1971),Comedy,False
833541,2010,2382,1,974682978,M,18,4,81520,Police Academy 5: Assignment: Miami Beach (1988),Comedy,False
43143,4446,1,4,965091874,M,18,18,60435,Toy Story (1995),Animation|Children's|Comedy,False
797727,4167,3683,5,965335217,M,25,20,22032,Blood Simple (1984),Drama|Film-Noir,False
113494,2050,265,5,975524380,F,35,3,99504,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
523425,5302,3247,3,960955617,F,1,10,02332,Sister Act (1992),Comedy|Crime,False
404734,3625,1358,4,966562230,M,18,10,48439,Sling Blade (1996),Drama|Thriller,False
754753,4482,3361,5,965099956,F,35,1,94044,Bull Durham (1988),Comedy,False
249846,1164,800,4,974861356,F,25,19,90020,Lone Star (1996),Drama|Mystery,False
600196,1737,762,3,977012483,M,35,20,46614,Striptease (1996),Comedy|Crime,False
550924,319,203,3,976423060,F,50,6,33436,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,False
167654,5763,3095,4,959534633,F,25,1,08904,"Grapes of Wrath, The (1940)",Drama,False
780820,1680,2412,1,974839680,M,25,20,95380,Rocky V (1990),Action|Drama,False
17154,1267,2791,3,974834336,M,25,15,12203,Airplane! (1980),Comedy,False
214174,1224,1214,5,975169121,M,50,13,02125,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
383162,531,2688,2,978973925,F,18,14,22206,"General's Daughter, The (1999)",Drama|Thriller,False
947455,1675,3013,3,974709717,F,25,6,97116,Bride of Re-Animator (1990),Comedy|Horror,False
701003,3441,2502,2,967307929,F,25,14,94109,Office Space (1999),Comedy|Romance,False
415844,5643,1669,5,958957085,F,35,1,84108,"Tango Lesson, The (1997)",Romance,False
806084,550,1041,4,976169574,M,45,8,21559,Secrets & Lies (1996),Drama,False
473662,2899,1374,5,971920849,M,35,14,94133,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
128885,1074,1196,2,974939434,M,45,17,48073,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
506042,4470,1129,3,965064957,M,35,12,15089,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
122818,3663,1370,5,966411028,F,35,9,17055,Die Hard 2 (1990),Action|Thriller,False
938848,5333,3225,4,965272954,F,25,7,02332,Down to You (2000),Comedy|Romance,False
381978,2854,3481,5,972510439,F,18,4,64151,High Fidelity (2000),Comedy,False
753232,476,3424,5,976221212,M,35,0,55127,Do the Right Thing (1989),Comedy|Drama,False
205351,624,2470,3,975996855,M,25,1,75207,Crocodile Dundee (1986),Adventure|Comedy,False
263171,674,1127,4,975620413,M,25,17,22042,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
797616,3108,3683,4,969499652,M,50,6,22039,Blood Simple (1984),Drama|Film-Noir,False
956140,4784,3132,4,963005188,F,35,6,48105,Daddy Long Legs (1919),Comedy,False
343836,4605,199,5,964203961,M,25,15,92656,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,False
317326,516,32,2,976280476,F,56,14,55033,Twelve Monkeys (1995),Drama|Sci-Fi,False
433075,3808,2498,1,965967425,M,25,7,60010,My Favorite Martian (1999),Comedy|Sci-Fi,False
580989,2818,3070,3,972671598,M,25,12,55106,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,False
535980,1165,2529,4,1045871531,M,25,12,45014,Planet of the Apes (1968),Action|Sci-Fi,False
3439,2419,3408,4,974244578,M,25,0,06096,Erin Brockovich (2000),Drama,False
994652,5111,1113,3,962332057,M,35,2,78006,"Associate, The (1996)",Comedy,False
218758,1837,2366,4,974840244,M,25,2,08817,King Kong (1933),Action|Adventure|Horror,False
691938,3622,2064,4,966570162,M,18,1,02446,Roger & Me (1989),Comedy|Documentary,False
255266,4819,377,5,962922241,M,35,18,17350,Speed (1994),Action|Romance|Thriller,False
636929,3272,293,4,968275478,M,35,0,08330,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,False
598049,2962,1783,3,977246633,M,35,3,94109,Palmetto (1998),Film-Noir|Mystery|Thriller,False
115388,3588,1084,3,966660256,M,25,2,90068,Bonnie and Clyde (1967),Crime|Drama,False
879903,1221,1010,4,974842112,M,18,0,19134,"Love Bug, The (1969)",Children's|Comedy,False
808470,3942,1297,3,966547863,M,18,4,49855,Real Genius (1985),Comedy,False
493137,3189,2405,3,969861163,M,25,16,90292,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,False
85510,4404,292,3,965157385,M,25,1,57106,Outbreak (1995),Action|Drama|Thriller,False
720091,4600,429,1,967479969,M,25,0,46240,Cabin Boy (1994),Comedy,False
533694,4104,541,3,965415905,M,18,16,42141,Blade Runner (1982),Film-Noir|Sci-Fi,False
28988,299,1097,4,976506534,M,25,12,97370,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,False
113533,2507,265,5,974081652,M,25,4,94107,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance,False
468738,4754,2746,3,963185084,F,18,0,91107,Little Shop of Horrors (1986),Comedy|Horror|Musical,False
259041,1087,2716,4,988651941,M,25,16,08826,Ghostbusters (1984),Comedy|Horror,False
840087,2986,3649,3,971846391,M,25,4,24060,American Gigolo (1980),Drama,False
324923,5001,2406,3,1019972663,F,25,2,63119,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
304675,4150,2395,3,965344131,M,25,0,29672,Rushmore (1998),Comedy,False
683027,437,1591,3,976245085,M,35,17,55030,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,False
520252,2905,1135,4,1027810133,M,35,17,55407,Private Benjamin (1980),Comedy,False
283781,4217,1500,4,965316975,M,18,4,18042,Grosse Pointe Blank (1997),Comedy|Crime,False
623154,3389,2722,2,967514586,M,18,0,13603,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,False
130491,4379,1196,5,965180109,M,25,4,27278,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
375987,3181,111,5,968773186,M,25,12,07436,Taxi Driver (1976),Drama|Thriller,False
405971,765,3751,4,975453871,M,25,17,74467,Chicken Run (2000),Animation|Children's|Comedy,False
89519,201,3147,5,982038487,F,35,2,55117,"Green Mile, The (1999)",Drama|Thriller,False
316380,5418,3499,3,960185702,F,25,0,53589,Misery (1990),Horror,False
921633,4653,3007,4,963940100,M,35,12,95051,American Movie (1999),Documentary,False
920020,5981,2940,5,956931678,M,35,7,01776,Gilda (1946),Film-Noir,False
225863,5413,1240,5,960238260,M,35,1,59801,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
713919,5394,2150,4,997200707,M,18,0,60618,"Gods Must Be Crazy, The (1980)",Comedy,False
198861,3471,1261,4,972122660,M,18,4,80302,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
105001,2304,1690,4,974496853,M,45,12,94103,Alien: Resurrection (1997),Action|Horror|Sci-Fi,False
690806,3847,1407,3,965885732,M,25,7,12801,Scream (1996),Horror|Thriller,False
122653,2896,1370,4,972056992,M,18,14,60073,Die Hard 2 (1990),Action|Thriller,False
217779,1727,3702,4,974706705,M,35,16,50317,Mad Max (1979),Action|Sci-Fi,False
131064,5539,1196,4,963098707,F,25,20,91403,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
927415,93,464,3,977632338,M,25,17,95825,Hard Target (1993),Action|Adventure|Crime|Thriller,False
753100,2909,2119,4,971975740,M,25,7,43228,Maximum Overdrive (1986),Horror,False
665909,2188,261,3,974613417,F,18,19,60641,Little Women (1994),Drama,False
370907,4658,465,3,963967369,M,25,4,99163,Heaven & Earth (1993),Action|Drama|War,False
502723,5205,3591,3,961630706,M,25,1,02908,Mr. Mom (1983),Comedy|Drama,False
527395,955,2011,3,975132615,F,50,7,94941,Back to the Future Part II (1989),Comedy|Sci-Fi,False
718782,2070,3052,5,999205958,F,35,6,13210,Dogma (1999),Comedy,False
855753,245,3937,3,976732933,M,35,16,66046,Runaway (1984),Sci-Fi|Thriller,False
966478,2323,2730,2,975980977,M,35,3,13088,Barry Lyndon (1975),Drama,False
727701,735,1222,4,975480611,M,25,14,04240,Full Metal Jacket (1987),Action|Drama|War,False
178258,1260,356,5,992268275,M,25,17,28262,Forrest Gump (1994),Comedy|Romance|War,False
70958,479,1210,4,976218037,M,25,12,55042,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
4411,752,2355,4,975464381,F,25,3,97401,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
862198,3771,1983,3,966048585,M,25,1,14982,Halloween II (1981),Horror,False
79732,3564,434,3,966998064,M,25,11,02169,Cliffhanger (1993),Action|Adventure|Crime,False
194237,1941,653,3,974948718,M,35,17,94550,Dragonheart (1996),Action|Adventure|Fantasy,False
62542,3493,2194,3,967038791,M,25,17,61350,"Untouchables, The (1987)",Action|Crime|Drama,False
757276,2368,2245,4,974340482,F,56,13,13057,Working Girl (1988),Comedy|Drama,False
551583,2446,1676,4,974220744,M,18,7,10038,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
236978,2237,509,5,974598783,F,35,6,14905,"Piano, The (1993)",Drama|Romance,False
882935,2024,516,3,974673961,M,1,19,06614,Renaissance Man (1994),Comedy|Drama|War,False
852774,528,2772,4,980041044,F,18,17,83843,Detroit Rock City (1999),Comedy,False
735190,1616,1845,5,974732737,M,25,0,16101,Zero Effect (1998),Comedy|Thriller,False
249009,1767,3006,4,974702458,M,25,20,75205,"Insider, The (1999)",Drama,False
910518,515,3811,3,976203174,M,25,1,55406,Breaker Morant (1980),Drama|War,False
316328,4980,3499,4,962603354,M,25,1,55403,Misery (1990),Horror,False
172564,1667,2006,4,975017175,M,50,16,98516,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
396652,3297,3510,2,968052359,M,18,4,91325,Frequency (2000),Drama|Thriller,False
21807,711,2321,4,975539873,M,25,18,80521,Pleasantville (1998),Comedy,False
952593,839,101,4,980756830,M,25,0,98103,Bottle Rocket (1996),Comedy,False
322758,6036,357,3,956752338,F,25,15,32603,Four Weddings and a Funeral (1994),Comedy|Romance,False
459114,5107,180,2,962337102,F,45,0,08081,Mallrats (1995),Comedy,False
303523,2986,3624,3,971845053,M,25,4,24060,Shanghai Noon (2000),Action,False
510036,5888,2000,4,957481809,M,25,20,64114,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
809337,1897,3200,3,1014235784,F,50,2,94530,"Last Detail, The (1973)",Comedy|Drama,False
915960,5625,2290,4,959089181,M,25,1,01760,Stardust Memories (1980),Comedy|Drama,False
285219,4489,2959,5,1026925530,M,18,4,78613,Fight Club (1999),Drama,False
313198,2529,497,4,974056030,F,35,9,95903,Much Ado About Nothing (1993),Comedy|Romance,False
449560,5061,2657,3,962495818,F,18,19,05070,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
342410,1284,912,5,974790789,M,45,16,33334,Casablanca (1942),Drama|Romance|War,False
857712,245,379,1,976733009,M,35,16,66046,Timecop (1994),Action|Sci-Fi,False
400678,3967,3160,4,965667161,F,18,2,13603,Magnolia (1999),Drama,False
83586,1053,1610,4,974954121,M,35,0,18360,"Hunt for Red October, The (1990)",Action|Thriller,False
316428,5737,3499,4,986650409,M,45,15,93555,Misery (1990),Horror,False
443721,4816,1271,5,965868249,F,45,6,04240,Fried Green Tomatoes (1991),Drama,False
742712,3908,3556,4,965941046,M,25,0,10021,"Virgin Suicides, The (1999)",Comedy|Drama,False
196661,2750,1580,4,973200274,F,25,15,91360,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
675515,4115,1126,3,965364604,M,25,15,99353,Drop Dead Fred (1991),Comedy|Fantasy,False
569238,2205,441,5,974604028,F,25,7,10016,Dazed and Confused (1993),Comedy,False
626281,2041,1179,4,1002928431,F,25,20,24015,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
165553,2880,3418,3,989098912,M,18,12,55405,Thelma & Louise (1991),Action|Drama,False
737020,4041,2808,2,965512876,M,18,3,48005,Universal Soldier (1992),Action|Sci-Fi,False
135482,5060,1198,4,962486009,M,45,17,84109-2001,Raiders of the Lost Ark (1981),Action|Adventure,False
717482,5447,910,4,959970627,M,45,2,60626,Some Like It Hot (1959),Comedy|Crime,False
598765,5504,3461,5,959736255,M,45,7,85287-2702,Lord of the Flies (1963),Adventure|Drama|Thriller,False
619388,4375,1672,4,965239962,F,25,5,40241,"Rainmaker, The (1997)",Drama,False
903044,1812,2114,4,974851523,F,25,12,48103,"Outsiders, The (1983)",Drama,False
762414,1969,688,2,976369815,F,25,3,92116,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,False
743249,5083,1958,5,962419979,M,25,4,16803,Terms of Endearment (1983),Comedy|Drama,False
845553,5747,2815,2,958357005,M,25,0,03755,Iron Eagle (1986),Action|War,False
171082,1605,1784,3,975386292,F,18,0,28270,As Good As It Gets (1997),Comedy|Drama,False
710635,3971,1405,4,967070396,F,18,4,80228,Beavis and Butt-head Do America (1996),Animation|Comedy,False
228904,224,39,4,976833355,F,18,4,14850,Clueless (1995),Comedy|Romance,False
404205,919,1358,5,975204749,F,35,1,92056,Sling Blade (1996),Drama|Thriller,False
927988,2627,2357,3,973628662,M,25,1,06877,Central Station (Central do Brasil) (1998),Drama,False
617767,1053,2394,5,974952682,M,35,0,18360,"Prince of Egypt, The (1998)",Animation|Musical,False
908213,2109,3089,5,974652319,M,25,16,13090,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,False
537381,1314,116,1,975531479,F,18,4,68154,Anne Frank Remembered (1995),Documentary,False
361645,411,58,3,976387762,F,45,1,43214,"Postino, Il (The Postman) (1994)",Drama|Romance,False
589760,5220,2243,4,961542090,M,25,7,91436,Broadcast News (1987),Comedy|Drama|Romance,False
345889,1865,1959,4,976584729,F,18,1,94606,Out of Africa (1985),Drama|Romance,False
742551,1137,3556,2,979657798,M,18,4,13165,"Virgin Suicides, The (1999)",Comedy|Drama,False
5191,3532,2355,3,978227776,F,35,14,10028,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
858744,5614,880,4,964397594,M,25,0,12833,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,False
793467,347,207,2,976331255,F,56,1,55305,"Walk in the Clouds, A (1995)",Drama|Romance,False
936417,2188,2060,3,1014436774,F,18,19,60641,BASEketball (1998),Comedy,False
3569,2808,3408,5,972777893,M,56,16,60610,Erin Brockovich (2000),Drama,False
401766,2946,3452,3,971273995,M,35,16,92630,Romeo Must Die (2000),Action|Romance,False
278774,3053,1719,4,970601719,F,25,3,55102,"Sweet Hereafter, The (1997)",Drama,False
330255,4318,3508,5,965381572,M,25,5,02891,"Outlaw Josey Wales, The (1976)",Western,False
375503,588,111,5,975934285,F,25,11,23220,Taxi Driver (1976),Drama|Thriller,False
161860,5912,457,4,957361623,M,25,1,77064,"Fugitive, The (1993)",Action|Thriller,False
292488,839,16,4,980998651,M,25,0,98103,Casino (1995),Drama|Thriller,False
592398,1383,141,3,976147802,F,25,7,19806,"Birdcage, The (1996)",Comedy,False
812349,3912,1235,4,965754686,M,25,4,19104,Harold and Maude (1971),Comedy,False
978446,4502,1482,3,965097311,M,50,0,01379,"Van, The (1996)",Comedy|Drama,False
236254,3436,3793,4,1004146205,M,35,0,98503,X-Men (2000),Action|Sci-Fi,False
126707,4390,2427,2,965163531,M,25,0,11201,"Thin Red Line, The (1998)",Action|Drama|War,False
953849,4279,20,3,965283496,M,25,16,43215,Money Train (1995),Action,False
177237,1274,1244,4,1002192554,M,45,7,37343,Manhattan (1979),Comedy|Drama|Romance,False
503268,5046,2863,5,962505753,M,25,16,60614,"Hard Day's Night, A (1964)",Comedy|Musical,False
320838,3745,34,5,966141123,F,25,9,49442,Babe (1995),Children's|Comedy|Drama,False
937688,2737,477,3,973226498,M,25,3,50311,What's Love Got to Do with It? (1993),Drama,False
635996,3882,2912,4,967033998,M,56,14,55337,"Limey, The (1999)",Action|Crime|Drama,False
103460,3057,589,3,970073346,F,25,12,55438,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
